start_ip,end_ip,country,country_name,continent,continent_name
103.140.12.0,103.140.13.255,KR,South Korea,AS,Asia
103.140.44.0,103.140.45.255,KR,South Korea,AS,Asia
103.140.208.0,103.140.211.255,KR,South Korea,AS,Asia
103.140.220.0,103.140.221.255,KR,South Korea,AS,Asia
103.141.18.0,103.141.19.255,KR,South Korea,AS,Asia
103.141.172.0,103.141.172.255,KR,South Korea,AS,Asia
103.141.190.0,103.141.191.255,KR,South Korea,AS,Asia
103.142.65.9,103.142.65.9,KR,South Korea,AS,Asia
103.142.65.33,103.142.65.33,KR,South Korea,AS,Asia
103.142.65.88,103.142.65.88,KR,South Korea,AS,Asia
103.143.32.0,103.143.33.255,KR,South Korea,AS,Asia
103.143.78.0,103.143.79.255,KR,South Korea,AS,Asia
103.143.176.0,103.143.177.255,KR,South Korea,AS,Asia
103.144.30.0,103.144.31.255,KR,South Korea,AS,Asia
103.144.148.0,103.144.148.255,KR,South Korea,AS,Asia
103.145.106.0,103.145.106.255,KR,South Korea,AS,Asia
103.145.214.0,103.145.215.255,KR,South Korea,AS,Asia
103.146.180.0,103.146.181.255,KR,South Korea,AS,Asia
103.149.188.0,103.149.189.255,KR,South Korea,AS,Asia
103.150.62.0,103.150.63.255,KR,South Korea,AS,Asia
103.150.160.0,103.150.160.255,KR,South Korea,AS,Asia
103.150.162.0,103.150.163.255,KR,South Korea,AS,Asia
103.150.204.0,103.150.205.255,KR,South Korea,AS,Asia
103.151.138.0,103.151.138.255,KR,South Korea,AS,Asia
103.151.228.0,103.151.229.255,KR,South Korea,AS,Asia
103.153.44.0,103.153.45.255,KR,South Korea,AS,Asia
103.155.203.0,103.155.203.255,KR,South Korea,AS,Asia
103.156.22.0,103.156.23.255,KR,South Korea,AS,Asia
103.157.158.0,103.157.159.255,KR,South Korea,AS,Asia
103.157.208.0,103.157.209.255,KR,South Korea,AS,Asia
103.159.160.0,103.159.161.255,KR,South Korea,AS,Asia
103.161.4.0,103.161.5.255,KR,South Korea,AS,Asia
103.162.52.0,103.162.52.255,KR,South Korea,AS,Asia
103.162.180.0,103.162.181.255,KR,South Korea,AS,Asia
103.162.227.0,103.162.227.255,KR,South Korea,AS,Asia
103.164.78.0,103.164.79.255,KR,South Korea,AS,Asia
103.166.222.0,103.166.223.255,KR,South Korea,AS,Asia
103.171.230.0,103.171.231.255,KR,South Korea,AS,Asia
103.175.79.0,103.175.79.255,KR,South Korea,AS,Asia
103.175.200.0,103.175.201.255,KR,South Korea,AS,Asia
103.178.34.0,103.178.35.255,KR,South Korea,AS,Asia
103.178.80.0,103.178.81.255,KR,South Korea,AS,Asia
103.180.109.32,103.180.109.63,KR,South Korea,AS,Asia
103.182.123.0,103.182.123.255,KR,South Korea,AS,Asia
103.182.126.0,103.182.127.255,KR,South Korea,AS,Asia
103.182.250.0,103.182.251.255,KR,South Korea,AS,Asia
103.186.170.0,103.186.171.255,KR,South Korea,AS,Asia
103.187.34.81,103.187.34.81,KR,South Korea,AS,Asia
103.187.35.0,103.187.35.255,KR,South Korea,AS,Asia
103.187.108.0,103.187.109.255,KR,South Korea,AS,Asia
103.188.89.0,103.188.89.255,KR,South Korea,AS,Asia
103.194.108.0,103.194.111.255,KR,South Korea,AS,Asia
103.194.114.0,103.194.114.255,KR,South Korea,AS,Asia
103.194.252.0,103.194.255.255,KR,South Korea,AS,Asia
103.198.32.0,103.198.33.255,KR,South Korea,AS,Asia
103.199.100.0,103.199.101.255,KR,South Korea,AS,Asia
103.199.103.0,103.199.103.255,KR,South Korea,AS,Asia
103.206.74.0,103.206.75.255,KR,South Korea,AS,Asia
103.211.192.0,103.211.193.255,KR,South Korea,AS,Asia
103.211.195.0,103.211.195.255,KR,South Korea,AS,Asia
103.212.124.0,103.212.127.255,KR,South Korea,AS,Asia
103.212.220.0,103.212.223.255,KR,South Korea,AS,Asia
103.212.244.0,103.212.251.255,KR,South Korea,AS,Asia
103.214.24.0,103.214.27.255,KR,South Korea,AS,Asia
103.214.68.0,103.214.68.255,KR,South Korea,AS,Asia
103.214.88.0,103.214.91.255,KR,South Korea,AS,Asia
103.214.252.0,103.214.253.255,KR,South Korea,AS,Asia
103.215.144.0,103.215.147.255,KR,South Korea,AS,Asia
103.216.102.0,103.216.102.255,KR,South Korea,AS,Asia
103.216.202.0,103.216.203.255,KR,South Korea,AS,Asia
103.218.156.0,103.218.163.255,KR,South Korea,AS,Asia
103.219.124.0,103.219.131.255,KR,South Korea,AS,Asia
103.226.72.0,103.226.79.255,KR,South Korea,AS,Asia
103.226.96.0,103.226.99.255,KR,South Korea,AS,Asia
103.228.96.0,103.228.96.255,KR,South Korea,AS,Asia
103.228.99.0,103.228.99.255,KR,South Korea,AS,Asia
103.229.31.0,103.229.31.255,KR,South Korea,AS,Asia
103.229.156.0,103.229.159.255,KR,South Korea,AS,Asia
103.230.59.0,103.230.59.255,KR,South Korea,AS,Asia
103.230.88.0,103.230.91.255,KR,South Korea,AS,Asia
103.230.112.0,103.230.115.255,KR,South Korea,AS,Asia
103.231.128.0,103.231.131.255,KR,South Korea,AS,Asia
103.234.4.0,103.234.7.255,KR,South Korea,AS,Asia
103.235.24.0,103.235.27.255,KR,South Korea,AS,Asia
103.236.180.0,103.236.180.255,KR,South Korea,AS,Asia
103.236.182.0,103.236.182.255,KR,South Korea,AS,Asia
103.237.20.0,103.237.23.255,KR,South Korea,AS,Asia
103.237.120.0,103.237.123.255,KR,South Korea,AS,Asia
103.238.248.0,103.238.251.255,KR,South Korea,AS,Asia
103.239.112.0,103.239.115.255,KR,South Korea,AS,Asia
103.239.236.0,103.239.243.255,KR,South Korea,AS,Asia
103.240.28.0,103.240.31.255,KR,South Korea,AS,Asia
103.240.48.0,103.240.51.255,KR,South Korea,AS,Asia
103.241.77.0,103.241.78.255,KR,South Korea,AS,Asia
103.241.118.0,103.241.119.255,KR,South Korea,AS,Asia
103.243.21.0,103.243.21.255,KR,South Korea,AS,Asia
103.243.200.0,103.243.203.255,KR,South Korea,AS,Asia
103.244.40.0,103.244.43.255,KR,South Korea,AS,Asia
103.244.108.0,103.244.111.255,KR,South Korea,AS,Asia
103.244.116.0,103.244.119.255,KR,South Korea,AS,Asia
103.246.56.0,103.246.59.255,KR,South Korea,AS,Asia
103.246.172.0,103.246.175.255,KR,South Korea,AS,Asia
103.246.236.0,103.246.239.255,KR,South Korea,AS,Asia
103.247.220.0,103.247.223.255,KR,South Korea,AS,Asia
103.247.232.0,103.247.235.255,KR,South Korea,AS,Asia
103.248.104.0,103.248.104.255,KR,South Korea,AS,Asia
103.248.106.0,103.248.107.255,KR,South Korea,AS,Asia
103.249.28.0,103.249.31.255,KR,South Korea,AS,Asia
103.251.104.0,103.251.107.255,KR,South Korea,AS,Asia
103.252.228.0,103.252.231.255,KR,South Korea,AS,Asia
103.253.58.0,103.253.59.255,KR,South Korea,AS,Asia
103.253.240.0,103.253.243.255,KR,South Korea,AS,Asia
103.254.73.0,103.254.73.255,KR,South Korea,AS,Asia
103.254.248.0,103.254.251.255,KR,South Korea,AS,Asia
104.28.11.139,104.28.11.149,KR,South Korea,AS,Asia
104.28.44.89,104.28.44.95,KR,South Korea,AS,Asia
104.28.44.98,104.28.44.107,KR,South Korea,AS,Asia
104.28.44.110,104.28.44.115,KR,South Korea,AS,Asia
104.28.67.237,104.28.67.240,KR,South Korea,AS,Asia
104.28.67.243,104.28.67.250,KR,South Korea,AS,Asia
104.28.67.253,104.28.67.254,KR,South Korea,AS,Asia
104.28.68.2,104.28.68.9,KR,South Korea,AS,Asia
104.28.68.12,104.28.68.17,KR,South Korea,AS,Asia
104.28.68.22,104.28.68.51,KR,South Korea,AS,Asia
104.28.70.237,104.28.70.240,KR,South Korea,AS,Asia
104.28.70.243,104.28.70.250,KR,South Korea,AS,Asia
104.28.70.253,104.28.70.254,KR,South Korea,AS,Asia
104.28.71.2,104.28.71.9,KR,South Korea,AS,Asia
104.28.71.12,104.28.71.17,KR,South Korea,AS,Asia
104.28.71.22,104.28.71.51,KR,South Korea,AS,Asia
104.28.84.7,104.28.84.10,KR,South Korea,AS,Asia
104.28.84.13,104.28.84.20,KR,South Korea,AS,Asia
104.28.84.23,104.28.84.24,KR,South Korea,AS,Asia
104.28.84.27,104.28.84.34,KR,South Korea,AS,Asia
104.28.84.37,104.28.84.42,KR,South Korea,AS,Asia
104.28.84.47,104.28.84.76,KR,South Korea,AS,Asia
104.28.100.3,104.28.100.6,KR,South Korea,AS,Asia
104.28.100.9,104.28.100.16,KR,South Korea,AS,Asia
104.28.100.19,104.28.100.20,KR,South Korea,AS,Asia
104.28.100.23,104.28.100.30,KR,South Korea,AS,Asia
104.28.100.33,104.28.100.38,KR,South Korea,AS,Asia
104.28.100.43,104.28.100.72,KR,South Korea,AS,Asia
104.28.102.3,104.28.102.6,KR,South Korea,AS,Asia
104.28.102.9,104.28.102.16,KR,South Korea,AS,Asia
104.28.102.19,104.28.102.20,KR,South Korea,AS,Asia
104.28.102.23,104.28.102.30,KR,South Korea,AS,Asia
104.28.102.33,104.28.102.38,KR,South Korea,AS,Asia
104.28.102.43,104.28.102.72,KR,South Korea,AS,Asia
104.28.118.231,104.28.118.234,KR,South Korea,AS,Asia
104.28.118.237,104.28.118.244,KR,South Korea,AS,Asia
104.28.118.247,104.28.118.248,KR,South Korea,AS,Asia
104.28.118.251,104.28.118.254,KR,South Korea,AS,Asia
104.28.119.0,104.28.119.3,KR,South Korea,AS,Asia
104.28.119.6,104.28.119.11,KR,South Korea,AS,Asia
104.28.119.16,104.28.119.45,KR,South Korea,AS,Asia
104.28.121.231,104.28.121.234,KR,South Korea,AS,Asia
104.28.121.237,104.28.121.244,KR,South Korea,AS,Asia
104.28.121.247,104.28.121.248,KR,South Korea,AS,Asia
104.28.121.251,104.28.121.254,KR,South Korea,AS,Asia
104.28.122.0,104.28.122.3,KR,South Korea,AS,Asia
104.28.122.6,104.28.122.11,KR,South Korea,AS,Asia
104.28.122.16,104.28.122.45,KR,South Korea,AS,Asia
104.28.148.248,104.28.148.255,KR,South Korea,AS,Asia
104.28.149.1,104.28.149.4,KR,South Korea,AS,Asia
104.28.149.66,104.28.149.66,KR,South Korea,AS,Asia
104.28.150.57,104.28.150.57,KR,South Korea,AS,Asia
104.28.156.248,104.28.156.255,KR,South Korea,AS,Asia
104.28.157.1,104.28.157.4,KR,South Korea,AS,Asia
104.28.157.66,104.28.157.66,KR,South Korea,AS,Asia
104.28.158.57,104.28.158.57,KR,South Korea,AS,Asia
104.28.193.227,104.28.193.234,KR,South Korea,AS,Asia
104.28.194.149,104.28.194.156,KR,South Korea,AS,Asia
104.28.194.205,104.28.194.212,KR,South Korea,AS,Asia
104.28.196.254,104.28.196.254,KR,South Korea,AS,Asia
104.28.197.1,104.28.197.6,KR,South Korea,AS,Asia
104.28.198.47,104.28.198.54,KR,South Korea,AS,Asia
104.28.198.146,104.28.198.153,KR,South Korea,AS,Asia
104.28.200.246,104.28.200.253,KR,South Korea,AS,Asia
104.28.203.139,104.28.203.146,KR,South Korea,AS,Asia
104.28.206.207,104.28.206.214,KR,South Korea,AS,Asia
104.28.207.57,104.28.207.63,KR,South Korea,AS,Asia
104.28.209.44,104.28.209.50,KR,South Korea,AS,Asia
104.28.211.26,104.28.211.32,KR,South Korea,AS,Asia
104.28.212.166,104.28.212.172,KR,South Korea,AS,Asia
104.28.215.156,104.28.215.163,KR,South Korea,AS,Asia
104.28.217.212,104.28.217.218,KR,South Korea,AS,Asia
104.28.219.157,104.28.219.164,KR,South Korea,AS,Asia
104.28.223.8,104.28.223.14,KR,South Korea,AS,Asia
104.28.225.227,104.28.225.234,KR,South Korea,AS,Asia
104.28.226.149,104.28.226.156,KR,South Korea,AS,Asia
104.28.226.205,104.28.226.212,KR,South Korea,AS,Asia
104.28.228.254,104.28.228.254,KR,South Korea,AS,Asia
104.28.229.1,104.28.229.6,KR,South Korea,AS,Asia
104.28.230.47,104.28.230.54,KR,South Korea,AS,Asia
104.28.230.146,104.28.230.153,KR,South Korea,AS,Asia
104.28.232.246,104.28.232.253,KR,South Korea,AS,Asia
104.28.235.139,104.28.235.146,KR,South Korea,AS,Asia
104.28.238.207,104.28.238.214,KR,South Korea,AS,Asia
104.28.239.57,104.28.239.63,KR,South Korea,AS,Asia
104.28.241.44,104.28.241.50,KR,South Korea,AS,Asia
104.28.244.166,104.28.244.172,KR,South Korea,AS,Asia
104.28.247.156,104.28.247.163,KR,South Korea,AS,Asia
104.28.249.212,104.28.249.218,KR,South Korea,AS,Asia
104.28.251.157,104.28.251.164,KR,South Korea,AS,Asia
104.28.255.8,104.28.255.14,KR,South Korea,AS,Asia
104.29.13.0,104.29.13.255,KR,South Korea,AS,Asia
104.37.212.0,104.37.215.255,KR,South Korea,AS,Asia
104.44.5.142,104.44.5.143,KR,South Korea,AS,Asia
104.44.7.52,104.44.7.53,KR,South Korea,AS,Asia
104.44.16.40,104.44.16.40,KR,South Korea,AS,Asia
104.44.16.168,104.44.16.175,KR,South Korea,AS,Asia
104.44.17.170,104.44.17.170,KR,South Korea,AS,Asia
104.44.17.176,104.44.17.176,KR,South Korea,AS,Asia
104.44.17.180,104.44.17.181,KR,South Korea,AS,Asia
104.44.17.234,104.44.17.236,KR,South Korea,AS,Asia
104.44.19.77,104.44.19.77,KR,South Korea,AS,Asia
104.44.19.192,104.44.19.192,KR,South Korea,AS,Asia
104.44.19.204,104.44.19.205,KR,South Korea,AS,Asia
104.44.19.210,104.44.19.210,KR,South Korea,AS,Asia
104.44.19.240,104.44.19.241,KR,South Korea,AS,Asia
104.44.20.20,104.44.20.20,KR,South Korea,AS,Asia
104.44.20.26,104.44.20.26,KR,South Korea,AS,Asia
104.44.20.30,104.44.20.32,KR,South Korea,AS,Asia
104.44.21.2,104.44.21.2,KR,South Korea,AS,Asia
104.44.22.18,104.44.22.21,KR,South Korea,AS,Asia
104.44.22.26,104.44.22.29,KR,South Korea,AS,Asia
104.44.22.38,104.44.22.41,KR,South Korea,AS,Asia
104.44.22.46,104.44.22.49,KR,South Korea,AS,Asia
104.44.23.50,104.44.23.52,KR,South Korea,AS,Asia
104.44.23.164,104.44.23.168,KR,South Korea,AS,Asia
104.44.23.170,104.44.23.170,KR,South Korea,AS,Asia
104.44.28.56,104.44.28.57,KR,South Korea,AS,Asia
104.44.28.87,104.44.28.87,KR,South Korea,AS,Asia
104.44.28.137,104.44.28.137,KR,South Korea,AS,Asia
104.44.28.139,104.44.28.139,KR,South Korea,AS,Asia
104.44.28.246,104.44.28.247,KR,South Korea,AS,Asia
104.44.30.13,104.44.30.15,KR,South Korea,AS,Asia
104.44.31.20,104.44.31.20,KR,South Korea,AS,Asia
104.44.31.22,104.44.31.22,KR,South Korea,AS,Asia
104.44.31.56,104.44.31.57,KR,South Korea,AS,Asia
104.44.32.48,104.44.32.48,KR,South Korea,AS,Asia
104.44.41.16,104.44.41.19,KR,South Korea,AS,Asia
104.44.42.106,104.44.42.107,KR,South Korea,AS,Asia
104.44.42.112,104.44.42.113,KR,South Korea,AS,Asia
104.44.42.134,104.44.42.137,KR,South Korea,AS,Asia
104.44.52.97,104.44.52.97,KR,South Korea,AS,Asia
104.44.52.226,104.44.52.249,KR,South Korea,AS,Asia
104.44.201.1,104.44.201.1,KR,South Korea,AS,Asia
104.44.201.88,104.44.201.92,KR,South Korea,AS,Asia
104.44.212.68,104.44.212.68,KR,South Korea,AS,Asia
104.44.212.83,104.44.212.85,KR,South Korea,AS,Asia
104.44.212.117,104.44.212.121,KR,South Korea,AS,Asia
104.44.212.146,104.44.212.146,KR,South Korea,AS,Asia
104.44.212.175,104.44.212.175,KR,South Korea,AS,Asia
104.44.212.209,104.44.212.210,KR,South Korea,AS,Asia
104.44.212.242,104.44.212.243,KR,South Korea,AS,Asia
104.44.217.240,104.44.217.241,KR,South Korea,AS,Asia
104.44.227.178,104.44.227.179,KR,South Korea,AS,Asia
104.44.232.20,104.44.232.27,KR,South Korea,AS,Asia
104.44.232.132,104.44.232.135,KR,South Korea,AS,Asia
104.44.234.162,104.44.234.165,KR,South Korea,AS,Asia
104.44.235.76,104.44.235.82,KR,South Korea,AS,Asia
104.44.235.114,104.44.235.121,KR,South Korea,AS,Asia
104.44.236.2,104.44.236.9,KR,South Korea,AS,Asia
104.44.236.80,104.44.236.81,KR,South Korea,AS,Asia
104.44.238.32,104.44.238.33,KR,South Korea,AS,Asia
104.44.238.88,104.44.238.89,KR,South Korea,AS,Asia
104.44.238.140,104.44.238.147,KR,South Korea,AS,Asia
104.44.239.220,104.44.239.223,KR,South Korea,AS,Asia
104.44.239.234,104.44.239.235,KR,South Korea,AS,Asia
104.44.239.238,104.44.239.245,KR,South Korea,AS,Asia
104.47.26.0,104.47.26.63,KR,South Korea,AS,Asia
104.47.39.0,104.47.39.127,KR,South Korea,AS,Asia
104.47.108.0,104.47.109.255,KR,South Korea,AS,Asia
104.47.126.0,104.47.126.255,KR,South Korea,AS,Asia
104.70.122.0,104.70.122.255,KR,South Korea,AS,Asia
104.74.148.0,104.74.223.255,KR,South Korea,AS,Asia
104.75.0.0,104.75.3.255,KR,South Korea,AS,Asia
104.75.6.0,104.75.11.255,KR,South Korea,AS,Asia
104.75.16.0,104.75.47.255,KR,South Korea,AS,Asia
104.76.28.0,104.76.31.255,KR,South Korea,AS,Asia
104.76.64.0,104.76.97.255,KR,South Korea,AS,Asia
104.77.89.0,104.77.89.255,KR,South Korea,AS,Asia
104.77.91.0,104.77.91.255,KR,South Korea,AS,Asia
104.94.216.0,104.94.219.255,KR,South Korea,AS,Asia
104.100.92.0,104.100.92.255,KR,South Korea,AS,Asia
104.109.240.0,104.109.244.223,KR,South Korea,AS,Asia
104.109.245.0,104.109.247.198,KR,South Korea,AS,Asia
104.109.247.200,104.109.247.255,KR,South Korea,AS,Asia
104.123.52.0,104.123.55.255,KR,South Korea,AS,Asia
104.132.32.0,104.132.32.255,KR,South Korea,AS,Asia
104.132.102.0,104.132.102.255,KR,South Korea,AS,Asia
104.132.152.0,104.132.152.255,KR,South Korea,AS,Asia
104.132.180.0,104.132.180.255,KR,South Korea,AS,Asia
104.133.96.0,104.133.96.255,KR,South Korea,AS,Asia
104.133.112.0,104.133.112.255,KR,South Korea,AS,Asia
104.135.128.21,104.135.128.21,KR,South Korea,AS,Asia
104.135.128.53,104.135.128.54,KR,South Korea,AS,Asia
104.135.128.123,104.135.128.124,KR,South Korea,AS,Asia
104.143.95.0,104.143.95.255,KR,South Korea,AS,Asia
104.160.142.98,104.160.142.99,KR,South Korea,AS,Asia
104.160.142.126,104.160.142.127,KR,South Korea,AS,Asia
104.160.143.34,104.160.143.37,KR,South Korea,AS,Asia
104.160.143.192,104.160.143.201,KR,South Korea,AS,Asia
104.160.145.84,104.160.145.85,KR,South Korea,AS,Asia
104.160.145.120,104.160.145.123,KR,South Korea,AS,Asia
104.160.147.170,104.160.147.171,KR,South Korea,AS,Asia
104.160.149.64,104.160.149.66,KR,South Korea,AS,Asia
104.160.151.224,104.160.151.225,KR,South Korea,AS,Asia
104.160.154.76,104.160.154.79,KR,South Korea,AS,Asia
104.160.154.114,104.160.154.117,KR,South Korea,AS,Asia
104.160.154.128,104.160.154.173,KR,South Korea,AS,Asia
104.160.155.0,104.160.155.255,KR,South Korea,AS,Asia
104.160.157.31,104.160.157.31,KR,South Korea,AS,Asia
104.160.157.70,104.160.157.71,KR,South Korea,AS,Asia
104.160.157.110,104.160.157.111,KR,South Korea,AS,Asia
104.160.159.33,104.160.159.33,KR,South Korea,AS,Asia
104.160.159.164,104.160.159.164,KR,South Korea,AS,Asia
104.160.159.234,104.160.159.234,KR,South Korea,AS,Asia
104.167.231.0,104.167.231.255,KR,South Korea,AS,Asia
104.212.68.55,104.212.68.55,KR,South Korea,AS,Asia
104.212.68.70,104.212.68.70,KR,South Korea,AS,Asia
104.212.68.72,104.212.68.75,KR,South Korea,AS,Asia
104.212.68.77,104.212.68.77,KR,South Korea,AS,Asia
104.212.68.83,104.212.68.83,KR,South Korea,AS,Asia
104.212.68.89,104.212.68.89,KR,South Korea,AS,Asia
104.212.84.119,104.212.84.123,KR,South Korea,AS,Asia
104.254.112.240,104.254.112.240,KR,South Korea,AS,Asia
104.254.112.244,104.254.112.244,KR,South Korea,AS,Asia
104.254.114.141,104.254.114.143,KR,South Korea,AS,Asia
104.254.114.180,104.254.114.183,KR,South Korea,AS,Asia
104.254.117.75,104.254.117.75,KR,South Korea,AS,Asia
104.254.117.79,104.254.117.81,KR,South Korea,AS,Asia
104.254.117.203,104.254.117.207,KR,South Korea,AS,Asia
104.255.59.118,104.255.59.119,KR,South Korea,AS,Asia
106.10.0.0,106.10.127.255,KR,South Korea,AS,Asia
106.96.0.0,106.103.255.255,KR,South Korea,AS,Asia
106.240.0.0,106.255.255.255,KR,South Korea,AS,Asia
107.148.56.0,107.148.56.255,KR,South Korea,AS,Asia
107.148.58.0,107.148.58.255,KR,South Korea,AS,Asia
107.148.148.0,107.148.149.255,KR,South Korea,AS,Asia
107.150.126.0,107.150.127.255,KR,South Korea,AS,Asia
107.154.88.0,107.154.88.255,KR,South Korea,AS,Asia
107.155.28.0,107.155.28.255,KR,South Korea,AS,Asia
107.155.34.0,107.155.34.255,KR,South Korea,AS,Asia
107.155.37.0,107.155.37.255,KR,South Korea,AS,Asia
107.155.43.0,107.155.43.255,KR,South Korea,AS,Asia
107.155.45.0,107.155.45.255,KR,South Korea,AS,Asia
107.163.3.0,107.163.4.255,KR,South Korea,AS,Asia
107.163.6.0,107.163.6.255,KR,South Korea,AS,Asia
107.163.8.0,107.163.9.36,KR,South Korea,AS,Asia
107.163.9.38,107.163.9.255,KR,South Korea,AS,Asia
107.163.11.0,107.163.11.135,KR,South Korea,AS,Asia
107.163.11.146,107.163.13.255,KR,South Korea,AS,Asia
107.163.15.0,107.163.17.238,KR,South Korea,AS,Asia
107.163.17.240,107.163.17.255,KR,South Korea,AS,Asia
107.163.19.0,107.163.19.255,KR,South Korea,AS,Asia
107.163.23.0,107.163.23.23,KR,South Korea,AS,Asia
107.163.23.26,107.163.23.69,KR,South Korea,AS,Asia
107.163.23.71,107.163.23.90,KR,South Korea,AS,Asia
107.163.23.92,107.163.23.255,KR,South Korea,AS,Asia
107.163.25.0,107.163.25.255,KR,South Korea,AS,Asia
107.163.28.36,107.163.28.36,KR,South Korea,AS,Asia
107.163.28.123,107.163.28.193,KR,South Korea,AS,Asia
107.163.28.249,107.163.28.249,KR,South Korea,AS,Asia
107.163.29.0,107.163.30.255,KR,South Korea,AS,Asia
107.163.33.0,107.163.33.255,KR,South Korea,AS,Asia
107.163.35.0,107.163.36.255,KR,South Korea,AS,Asia
107.163.38.0,107.163.42.255,KR,South Korea,AS,Asia
107.163.44.0,107.163.46.255,KR,South Korea,AS,Asia
107.163.47.17,107.163.47.131,KR,South Korea,AS,Asia
107.163.47.133,107.163.47.180,KR,South Korea,AS,Asia
107.163.47.182,107.163.50.255,KR,South Korea,AS,Asia
108.163.171.192,108.163.171.199,KR,South Korea,AS,Asia
108.170.225.68,108.170.225.68,KR,South Korea,AS,Asia
108.170.226.22,108.170.226.22,KR,South Korea,AS,Asia
108.170.231.192,108.170.231.192,KR,South Korea,AS,Asia
108.170.236.212,108.170.236.213,KR,South Korea,AS,Asia
108.177.33.24,108.177.33.24,KR,South Korea,AS,Asia
108.177.33.27,108.177.33.27,KR,South Korea,AS,Asia
108.177.34.65,108.177.34.65,KR,South Korea,AS,Asia
108.177.34.69,108.177.34.69,KR,South Korea,AS,Asia
108.177.35.59,108.177.35.60,KR,South Korea,AS,Asia
109.238.160.0,109.238.167.255,KR,South Korea,AS,Asia
110.4.64.0,110.4.127.255,KR,South Korea,AS,Asia
110.5.128.0,110.5.255.255,KR,South Korea,AS,Asia
110.8.0.0,110.15.255.255,KR,South Korea,AS,Asia
110.34.56.0,110.34.56.255,KR,South Korea,AS,Asia
110.34.58.0,110.34.127.255,KR,South Korea,AS,Asia
110.35.0.0,110.35.63.255,KR,South Korea,AS,Asia
110.35.96.0,110.35.255.255,KR,South Korea,AS,Asia
110.44.32.0,110.44.63.255,KR,South Korea,AS,Asia
110.44.192.0,110.47.255.255,KR,South Korea,AS,Asia
110.68.0.0,110.71.255.255,KR,South Korea,AS,Asia
110.76.64.0,110.76.127.255,KR,South Korea,AS,Asia
110.76.140.0,110.76.143.255,KR,South Korea,AS,Asia
110.92.20.0,110.92.23.255,KR,South Korea,AS,Asia
110.92.128.0,110.92.255.255,KR,South Korea,AS,Asia
110.93.24.0,110.93.31.255,KR,South Korea,AS,Asia
110.93.112.0,110.93.191.255,KR,South Korea,AS,Asia
110.165.0.0,110.165.31.255,KR,South Korea,AS,Asia
110.165.64.0,110.165.127.255,KR,South Korea,AS,Asia
110.172.64.0,110.172.95.255,KR,South Korea,AS,Asia
110.172.100.0,110.172.127.255,KR,South Korea,AS,Asia
110.232.96.0,110.232.99.255,KR,South Korea,AS,Asia
110.234.34.0,110.234.38.255,KR,South Korea,AS,Asia
110.234.44.0,110.234.55.255,KR,South Korea,AS,Asia
110.234.58.0,110.234.151.255,KR,South Korea,AS,Asia
110.234.157.0,110.234.157.255,KR,South Korea,AS,Asia
110.234.166.0,110.234.191.255,KR,South Korea,AS,Asia
111.65.128.0,111.65.191.255,KR,South Korea,AS,Asia
111.67.208.0,111.67.255.255,KR,South Korea,AS,Asia
111.91.128.0,111.91.191.255,KR,South Korea,AS,Asia
111.92.188.0,111.92.191.255,KR,South Korea,AS,Asia
111.118.0.0,111.118.127.255,KR,South Korea,AS,Asia
111.171.0.0,111.171.127.255,KR,South Korea,AS,Asia
111.218.0.0,111.219.255.255,KR,South Korea,AS,Asia
111.221.32.0,111.221.39.255,KR,South Korea,AS,Asia
111.223.244.0,111.223.247.255,KR,South Korea,AS,Asia
112.72.16.0,112.72.63.255,KR,South Korea,AS,Asia
112.72.128.0,112.72.255.255,KR,South Korea,AS,Asia
112.76.0.0,112.77.255.255,KR,South Korea,AS,Asia
112.106.0.0,112.108.255.255,KR,South Korea,AS,Asia
112.109.32.0,112.109.63.255,KR,South Korea,AS,Asia
112.121.0.0,112.121.31.255,KR,South Korea,AS,Asia
112.121.192.0,112.121.255.255,KR,South Korea,AS,Asia
112.133.0.0,112.133.191.255,KR,South Korea,AS,Asia
112.136.128.0,112.136.255.255,KR,South Korea,AS,Asia
112.137.176.0,112.137.183.255,KR,South Korea,AS,Asia
112.140.64.0,112.140.127.255,KR,South Korea,AS,Asia
112.140.144.0,112.140.159.255,KR,South Korea,AS,Asia
112.140.192.0,112.140.255.255,KR,South Korea,AS,Asia
112.144.0.0,112.174.80.40,KR,South Korea,AS,Asia
112.174.80.87,112.174.80.161,KR,South Korea,AS,Asia
112.174.80.163,112.174.80.189,KR,South Korea,AS,Asia
112.174.80.226,112.174.80.226,KR,South Korea,AS,Asia
112.174.80.235,112.174.80.237,KR,South Korea,AS,Asia
112.174.80.239,112.174.87.140,KR,South Korea,AS,Asia
112.174.87.174,112.174.88.5,KR,South Korea,AS,Asia
112.174.88.7,112.174.88.12,KR,South Korea,AS,Asia
112.174.88.14,112.174.88.40,KR,South Korea,AS,Asia
112.174.88.43,112.174.88.100,KR,South Korea,AS,Asia
112.174.88.102,112.174.89.76,KR,South Korea,AS,Asia
112.174.89.78,112.174.89.80,KR,South Korea,AS,Asia
112.174.89.82,112.174.89.200,KR,South Korea,AS,Asia
112.174.89.206,112.174.92.21,KR,South Korea,AS,Asia
112.174.92.31,112.191.255.255,KR,South Korea,AS,Asia
112.196.192.0,112.196.223.255,KR,South Korea,AS,Asia
112.212.0.0,112.213.31.255,KR,South Korea,AS,Asia
112.214.0.0,112.214.255.255,KR,South Korea,AS,Asia
