start_ip,end_ip,country,country_name,continent,continent_name
2606:54c0:3f40:48::,2606:54c0:3f40:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:58::,2606:54c0:3f40:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:60::,2606:54c0:3f40:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:80::,2606:54c0:3f40:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:90::,2606:54c0:3f40:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:98::,2606:54c0:3f40:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:a0::,2606:54c0:3f40:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:a8::,2606:54c0:3f40:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:b0::,2606:54c0:3f40:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:b8::,2606:54c0:3f40:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:518::,2606:54c0:3f40:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60::,2606:54c0:3f60:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:10::,2606:54c0:3f60:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:18::,2606:54c0:3f60:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:20::,2606:54c0:3f60:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:28::,2606:54c0:3f60:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:30::,2606:54c0:3f60:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:38::,2606:54c0:3f60:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:40::,2606:54c0:3f60:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:48::,2606:54c0:3f60:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:58::,2606:54c0:3f60:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:60::,2606:54c0:3f60:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:80::,2606:54c0:3f60:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:90::,2606:54c0:3f60:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:98::,2606:54c0:3f60:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:a0::,2606:54c0:3f60:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:a8::,2606:54c0:3f60:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:b0::,2606:54c0:3f60:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:b8::,2606:54c0:3f60:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f60:518::,2606:54c0:3f60:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:f4c0:2680::,2606:f4c0:268f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2607:6b80:3b::,2607:6b80:3b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2607:f0d0:2701:e5::,2607:f0d0:2701:e5:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2607:fdc0:180::,2607:fdc0:1bf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2620:171:67::,2620:171:67:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:11c0:13::,2a00:11c0:13:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:11c0:37::,2a00:11c0:37:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:200:1300::,2a00:79e0:200:13ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe2:2d00::,2a00:79e0:ffe2:2dff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe2:6a00::,2a00:79e0:ffe2:6aff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe2:7e00::,2a00:79e0:ffe2:7eff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe2:ab00::,2a00:79e0:ffe2:abff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe2:db00::,2a00:79e0:ffe2:dbff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe2:e200::,2a00:79e0:ffe2:e2ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e0:ffe3:fc00::,2a00:79e0:ffe3:fcff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e1:abc:5400::,2a00:79e1:abc:54ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e1:f001:2600::,2a00:79e1:f001:26ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a00:79e1:f001:4b00::,2a00:79e1:f001:4bff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:2053:b00::,2a01:111:2053:bff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:2e02::,2a01:111:f400:2e02:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:2e04::,2a01:111:f400:2e13:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:2e40::,2a01:111:f400:2e49:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:3008::,2a01:111:f400:300f:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:325d::,2a01:111:f400:325d:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:325f::,2a01:111:f400:3270:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:602a::,2a01:111:f400:602b:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:607f::,2a01:111:f400:607f:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:7e92::,2a01:111:f400:7e93:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:7eac::,2a01:111:f400:7ead:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:7ebd::,2a01:111:f400:7ebd:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:7ebf::,2a01:111:f400:7ebf:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:e0f2::,2a01:111:f400:e0f2:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:e0f4::,2a01:111:f400:e0f4:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:feac::,2a01:111:f400:feae:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:febe::,2a01:111:f400:febe:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:fec0::,2a01:111:f400:fec1:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:fec6::,2a01:111:f400:fec6:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:fec9::,2a01:111:f400:fec9:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:fee0::,2a01:111:f400:fee1:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:fee6::,2a01:111:f400:fee6:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f400:feec::,2a01:111:f400:feed:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f402:4400::,2a01:111:f402:4bff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f402:f0d1::,2a01:111:f402:f0d2:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:55::,2a01:111:f403:55:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:57::,2a01:111:f403:57:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:72::,2a01:111:f403:73:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:8a::,2a01:111:f403:8b:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:1000::,2a01:111:f403:1000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:1005::,2a01:111:f403:1005:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:100b::,2a01:111:f403:100c:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:100f::,2a01:111:f403:100f:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:2000::,2a01:111:f403:2001:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:200c::,2a01:111:f403:200c:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:200e::,2a01:111:f403:200e:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:2022::,2a01:111:f403:2023:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:2800::,2a01:111:f403:2801:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:2807::,2a01:111:f403:2807:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:2809::,2a01:111:f403:2809:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:281d::,2a01:111:f403:281e:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:3003::,2a01:111:f403:3003:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:3005::,2a01:111:f403:3005:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:3019::,2a01:111:f403:301a:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:301f::,2a01:111:f403:3020:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:500c::,2a01:111:f403:500e:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:5017::,2a01:111:f403:5017:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:7079::,2a01:111:f403:7079:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:707b::,2a01:111:f403:707b:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:7131::,2a01:111:f403:7131:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:718a::,2a01:111:f403:718b:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:71a4::,2a01:111:f403:71ab:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:8004::,2a01:111:f403:8005:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:9000::,2a01:111:f403:9001:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:9004::,2a01:111:f403:9004:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:9007::,2a01:111:f403:9007:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:9012::,2a01:111:f403:9013:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:a003::,2a01:111:f403:a003:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:a005::,2a01:111:f403:a005:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:a019::,2a01:111:f403:a01a:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:111:f403:a01f::,2a01:111:f403:a020:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:b747:530::,2a01:b747:533:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:b747:5f1::,2a01:b747:5f1:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a01:ce9f::,2a01:ce9f:fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:f8::,2a02:26f7:f8:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c4:4000::,2a02:26f7:c3c4:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c4:5000::,2a02:26f7:c3c4:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c5:4000::,2a02:26f7:c3c5:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c8:4000::,2a02:26f7:c3c8:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c8:5000::,2a02:26f7:c3c8:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c9:4000::,2a02:26f7:c3c9:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3c9:5000::,2a02:26f7:c3c9:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3ca:4000::,2a02:26f7:c3ca:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3cb:4000::,2a02:26f7:c3cb:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3cc:4000::,2a02:26f7:c3cc:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3cc:5000::,2a02:26f7:c3cc:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3cd:4000::,2a02:26f7:c3cd:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3d0:4000::,2a02:26f7:c3d0:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3d0:5000::,2a02:26f7:c3d0:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3d1:4000::,2a02:26f7:c3d1:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3dc:4000::,2a02:26f7:c3dc:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3dc:5000::,2a02:26f7:c3dc:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3dd:4000::,2a02:26f7:c3dd:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e0:4000::,2a02:26f7:c3e0:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e0:5000::,2a02:26f7:c3e0:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e1:4000::,2a02:26f7:c3e1:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e4:4000::,2a02:26f7:c3e4:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e4:5000::,2a02:26f7:c3e4:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e5:4000::,2a02:26f7:c3e5:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e5:5000::,2a02:26f7:c3e5:5032:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e6:4000::,2a02:26f7:c3e6:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:26f7:c3e7:4000::,2a02:26f7:c3e7:4000:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5740:115::,2a02:5740:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5741:115::,2a02:5741:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5742:115::,2a02:5742:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5743:115::,2a02:5743:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5744:115::,2a02:5744:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5745:115::,2a02:5745:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5746:115::,2a02:5746:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a02:5747:115::,2a02:5747:115:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:2880:f04a::,2a03:2880:f04a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:2880:f056::,2a03:2880:f056:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:2880:f14a::,2a03:2880:f14a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:2880:f156::,2a03:2880:f156:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:2880:f24a::,2a03:2880:f24a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:2880:f256::,2a03:2880:f256:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:8180:1201:8d::,2a03:8180:1201:8d:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:8180:1201:1f8::,2a03:8180:1201:1f8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:83e0:d2e::,2a03:83e0:d2e:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:83e0:e0a::,2a03:83e0:e0a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:83e0:f0a::,2a03:83e0:f0a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:83e0:110a::,2a03:83e0:110a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:83e0:120a::,2a03:83e0:120a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:120::,2a03:90c0:12f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:150::,2a03:90c0:151:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:151:2::,2a03:90c0:151:2800:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:151:2802::,2a03:90c0:153:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:154:1::,2a03:90c0:15f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:230::,2a03:90c0:230:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:230:2::,2a03:90c0:23f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:260::,2a03:90c0:26f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:2b0::,2a03:90c0:2bf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:310::,2a03:90c0:31f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:330::,2a03:90c0:34f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:3c0::,2a03:90c0:3cf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:400::,2a03:90c0:40f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:440::,2a03:90c0:44f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:480::,2a03:90c0:49f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:5c0::,2a03:90c0:5cf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:650::,2a03:90c0:65f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:670::,2a03:90c0:67f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:770::,2a03:90c0:998f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:9993::,2a03:90c0:9993:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:999e::,2a03:90c0:999e:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:90c0:99a0::,2a03:90c0:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:b600:0:1ba::,2a03:b600:0:1c3:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:b600:0:6dc::,2a03:b600:0:6ea:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a03:b601:a1b::,2a03:b601:a1f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:4e41:27:9::,2a04:4e41:27:c:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:4e41:30:f::,2a04:4e41:30:12:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:4e41:35:e::,2a04:4e41:35:11:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:4e41:61:1::,2a04:4e41:61:4:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:4e41:64:19::,2a04:4e41:64:19:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:4e41:64:20::,2a04:4e41:64:22:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a04:9dc0:20::,2a04:9dc0:20:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a05:dfc1:1689::,2a05:dfc1:1689:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:1287:1200::,2a06:1287:121f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:1287:3914::,2a06:1287:3914:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a000:1e9::,2a06:a000:1e9:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a002:c00::,2a06:a002:dff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:454::,2a06:a005:454:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:45a::,2a06:a005:45a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:5a8::,2a06:a005:5a8:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:5fc::,2a06:a005:5ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:620::,2a06:a005:62f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:cf0::,2a06:a005:cff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:1100::,2a06:a005:110f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:1273::,2a06:a005:1274:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:1680::,2a06:a005:168f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:16b0::,2a06:a005:16bf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:1946::,2a06:a005:1947:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:1c00::,2a06:a005:1c0f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:2090::,2a06:a005:20af:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:2670::,2a06:a005:267f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:29d0::,2a06:a005:29df:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:2cf0::,2a06:a005:2cff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a06:a005:2d20::,2a06:a005:2d2f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd80:8000::,2a07:bd80:8fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd81:5000::,2a07:bd81:5fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd82:2000::,2a07:bd82:2fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd82:f000::,2a07:bd82:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd84:8000::,2a07:bd84:8fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd85:5000::,2a07:bd85:5fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd86:2000::,2a07:bd86:2fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:bd86:f000::,2a07:bd86:ffff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:db01::,2a07:db01:0:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a07:db01:3::,2a07:db01:3:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:4c0:0:7b::,2a09:4c0:0:7b:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:34::,2a09:bac0:34:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:443::,2a09:bac0:443:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:523::,2a09:bac0:523:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:665::,2a09:bac0:665:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:1000:6a::,2a09:bac0:1000:6a:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:1001:5e::,2a09:bac0:1001:5e:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac0:1001:6a::,2a09:bac0:1001:6a:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00::,2a09:bac1:3f00:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:10::,2a09:bac1:3f00:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:18::,2a09:bac1:3f00:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:20::,2a09:bac1:3f00:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:28::,2a09:bac1:3f00:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2a09:bac1:3f00:30::,2a09:bac1:3f00:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
